  Time                 , V(VOUT)              , I(L1:1)              , -i(rload)            , v(vsw)               , v(vin)               
  1.496996317666e-04  ,4.999641131518e+00  ,3.530282300628e+00  ,3.499748792063e+00  ,1.328818307685e+01  ,1.350000000000e+01  
  1.497084279221e-04  ,4.999669676213e+00  ,3.563134371796e+00  ,3.499768773349e+00  ,1.328621195257e+01  ,1.350000000000e+01  
  1.497192342442e-04  ,4.999709256718e+00  ,3.603479510069e+00  ,3.499796479702e+00  ,1.328379124427e+01  ,1.350000000000e+01  
  1.497299198668e-04  ,4.999753248406e+00  ,3.643358227970e+00  ,3.499827273884e+00  ,1.328139852118e+01  ,1.350000000000e+01  
  1.497403089564e-04  ,4.999800629474e+00  ,3.682115218437e+00  ,3.499860440632e+00  ,1.327907310175e+01  ,1.350000000000e+01  
  1.497517709296e-04  ,4.999858140851e+00  ,3.724857391218e+00  ,3.499900698596e+00  ,1.327650857137e+01  ,1.350000000000e+01  
  1.497608591478e-04  ,4.999907634352e+00  ,3.758734851129e+00  ,3.499935344047e+00  ,1.327447592377e+01  ,1.350000000000e+01  
  1.497650143366e-04  ,4.999931407602e+00  ,3.774220034594e+00  ,3.499951985322e+00  ,1.327354681276e+01  ,1.350000000000e+01  
  1.497662010279e-04  ,4.999938328758e+00  ,3.778642050953e+00  ,3.499956830131e+00  ,1.327328149177e+01  ,1.350000000000e+01  
  1.497667265732e-04  ,4.999941412577e+00  ,3.780600350002e+00  ,3.499958988804e+00  ,1.327316399383e+01  ,1.350000000000e+01  
  1.497670543522e-04  ,4.999943341733e+00  ,3.781821708230e+00  ,3.499960339213e+00  ,1.327309071234e+01  ,1.350000000000e+01  
  1.497673739821e-04  ,4.999945227216e+00  ,3.783012687381e+00  ,3.499961659051e+00  ,1.327301925359e+01  ,1.350000000000e+01  
  1.497678126816e-04  ,4.999947821980e+00  ,3.784647311045e+00  ,3.499963475386e+00  ,1.327292117617e+01  ,1.350000000000e+01  
  1.497682763405e-04  ,4.999950573038e+00  ,3.786374906362e+00  ,3.499965401126e+00  ,1.327281752045e+01  ,1.350000000000e+01  
  1.497687175546e-04  ,4.999953199192e+00  ,3.788018844391e+00  ,3.499967239435e+00  ,1.327271888417e+01  ,1.350000000000e+01  
  1.497694550689e-04  ,4.999957606963e+00  ,3.790766719994e+00  ,3.499970324874e+00  ,1.327255401163e+01  ,1.350000000000e+01  
  1.497702313263e-04  ,4.999962270614e+00  ,3.793658865480e+00  ,3.499973589430e+00  ,1.327238048290e+01  ,1.350000000000e+01  
  1.497708270002e-04  ,4.999965866262e+00  ,3.795878144639e+00  ,3.499976106383e+00  ,1.327224732615e+01  ,1.350000000000e+01  
  1.497714791123e-04  ,4.999969819428e+00  ,3.798307636975e+00  ,3.499978873599e+00  ,1.327210155661e+01  ,1.350000000000e+01  
  1.497725089688e-04  ,4.999976098362e+00  ,3.802144324767e+00  ,3.499983268854e+00  ,1.327187135534e+01  ,1.350000000000e+01  
  1.497736865331e-04  ,4.999983331630e+00  ,3.806531112024e+00  ,3.499988332141e+00  ,1.327160814810e+01  ,1.350000000000e+01  
  1.497745901022e-04  ,4.999988920755e+00  ,3.809897053676e+00  ,3.499992244529e+00  ,1.327140619160e+01  ,1.350000000000e+01  
  1.497754021224e-04  ,4.999993972399e+00  ,3.812921864107e+00  ,3.499995780679e+00  ,1.327122470298e+01  ,1.350000000000e+01  
  1.497761418719e-04  ,4.999998598170e+00  ,3.815677383915e+00  ,3.499999018719e+00  ,1.327105937179e+01  ,1.350000000000e+01  
  1.497770004582e-04  ,5.000003995410e+00  ,3.818875468187e+00  ,3.500002796787e+00  ,1.327086748673e+01  ,1.350000000000e+01  
  1.497777199980e-04  ,5.000008542039e+00  ,3.821555550097e+00  ,3.500005979427e+00  ,1.327070668182e+01  ,1.350000000000e+01  
  1.497783019815e-04  ,5.000012235125e+00  ,3.823723221224e+00  ,3.500008564587e+00  ,1.327057662155e+01  ,1.350000000000e+01  
  1.497785686657e-04  ,5.000013932095e+00  ,3.824716504701e+00  ,3.500009752466e+00  ,1.327051702454e+01  ,1.350000000000e+01  
